patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
6011699,2000-01-04,1997-10-15,USA,-88.3162,42.241135,,utility,Electronic device including apparatus and method for routing flexible circuit conductors ,"Motorola, Inc.",8523134.0,,"Emmert, Steven C.","['Emmert, Steven C.','Murray, Michael P.']",,"3857675,3857625,3857676,3999826,4255640,4471493,59135960,59135959,4825395,4864523,4802605,4842531,5027394,5014346,4845772,4961126,4897873,5001659,4959887,5141446,5260998,5335273,19920179741,5259019,19920201811,19930185921,5170173,5394297,2300670,2331188",1997,2017
6014552,2000-01-11,1997-03-13,US,-87.922493,43.034996,"G06F1/1626,H04M2250/22,G06F2200/1632,H04M1/0202",utility,Low profile eject stylus,"Motorola, Inc.",fl:ch_ln:aiken-1,Christopher Edmond,Aiken,[],a5099303-16c8-11ed-9b5f-1234bde3cd05,"5745116,5815142,5717435,5600348,5914708,5600348,5914708",1997-03-13,0-0-0
6014573,2000-01-11,1996-05-29,FIN,23.760954,61.497757,,utility,Function for facilitating use of a double-acting communication device and a double-acting communication device ,"Nokia Mobile Phones, Ltd.",9358975.0,,"Makela, Jarmo","['Makela, Jarmo','Lehtonen, Arto']",,"63233638,40176901,85776,5797088,5175759,41081691,5337346,5224151,5333176,5742912,5584054,5588041,5749056",1996,2016
6016432,2000-01-18,1995-06-06,SWE,18.068579,59.329323,,utility,Electronic metering equipment system ,Telefonaktiebolaget L/M Ericsson (Publ),7716344.0,,"Stein, Per","['Stein, Per']",,"3806650,4034164,4097691,4237540,4396941,4620068,4654662,4591661,4731869,4799059,4881258,4747122,4896370,4939770,5056153,5153829,4940976,5018051,19900030761,5050138,4870676,4847818,5202913,4972457,5028806,5109540,4987592,5185700,4936037,4993061,5125021,5233646,04269662,03151731,5020090,5194860,5043721,5056107,03289865,5202838,5031046,5161803,5183004,5157247,5201066,5189632,5113428,5335273,5203021,5197092,5251232,5243640,41365481,5418836,05711251,5373300,5260989,5537673,2268032,5361061,5335276,5373149,5579489,19940210581,2277841,5438329",1994,2017
6021332,2000-02-01,1997-04-01,USA,-76.865807,39.874542,,utility,Multi-mode radiotelephone having a multiple battery arrangement ,"Motorola, Inc.",10140446.0,,"Zocher, Joan E.","['Zocher, Joan E.','Alberth, Jr., William P.','Frenzer, Michael W.']",,"6392132,89434,28333972,5857148,5701337,63224422,5036532,5489834,5732359,5535432,5684384,2314483,5717307",1997,2017
6023147,2000-02-08,1996-08-14,USA,-91.665619,41.977879,,utility,Hand held computerized data collection terminal with rechargeable battery pack sensor and battery power conservation ,Intermec Ip Corp.,5640830.0,,"Durbin, Dennis A.","['Durbin, Dennis A.','Boatwright, Darrell L.','Kelly, Stephen J.','Cargin, Jr., Keith K.','Gibbs, William T.','Schultz, Darald R.','Mahany, Ronald L.']",,"3665285,4091446,4140957,4133034,41330341,4523297,4709202,4558270,4722065,4628243,4773032,4621189,4845650,4827771,4983818,5747786,5602456,5515303,5164652,5617343,5850358,19900160331,5410141,5418684,5530619,5202817,5065082,5218187,5229701,5280229,5793604,5111128,5200686,5811890,5715410,5805416,5930770,5932989",1990,2017
6028555,2000-02-22,1997-12-23,JPN,138.382767,34.975567,,utility,Mobile communication antenna device ,Nec Corporation,6482844.0,,"Harano, Nobuya","['Harano, Nobuya']",,"62232202,0270510,04103006,07273685,07321688,5649306,08265026",1997,2017
6027828,2000-02-22,1997-10-16,USA,-122.129684,37.834927,,utility,Modular stackable battery pack and accessories ,"Advanced Mobile Solutions, Inc.",5278982.0,,"Hahn, Stan S.","['Hahn, Stan S.']",,5635814,1997,2018
6030088,2000-02-29,1998-02-02,USA,-73.843002,40.65712,,utility,Clear casing for an electronic component ,Scheinberg; George,5420398.0,,"Scheinberg, George","['Scheinberg, George']",,"2223196,2669708,4535393,5096317,5515069,5564209,5806970,5722754",1998,2018
6035180,2000-03-07,1997-10-07,US,-78.639099,35.780403,"H01H13/702,B33Y80/00,G06F3/03547,G06F3/041,H04M2250/22,H01H2219/0026,H01H2219/037,H04M1/23,H04M1/0283,H04M1/0202,H04M1/72427,H04M1/22,H01H2219/02",utility,Communication module having selectively programmable exterior surface,Ericsson GmbH,fl:jo_ln:kubes-2,Joseph,Kubes,[],04726932-16c8-11ed-9b5f-1234bde3cd05,"5149923,5235232,5097396,5124610,4614668,4608457,5902688,5405710,5397867,4613793,4665342,5384459,5773931,5814417,5739180,5510782,4758830,5008579,5877695,5008579,5877695",1997-10-07,0-0-0
6035211,2000-03-07,1996-12-19,USA,-79.055847,35.913197,,utility,Dual use speaker for both voice communication and signalling ,Ericsson Inc.,9301429.0,,"Rabe, Karl W.","['Rabe, Karl W.','Stern, Trampas']",,"8700002961,593000871,06164468,25004672,2135841,4845772,04404732,19930076801,5276916,5224151,5369701,26987491,5493690,5542105,5537472,5655017,5729604",1996,2016
6038313,2000-03-14,1997-11-20,CAN,-75.724091,45.334904,,utility,Double sided keyboard for a telephone ,Nortel Networks Corporation,10692960.0,,"Collins, Hugh Mark A.","['Collins, Hugh Mark A.']",,"2146813,63164743,5189632,5652421,5564078,5584054,5764489,5822405",1997,2017
6041120,2000-03-21,1997-06-13,FI,23.128639,60.38467,"H04M1/0202,H04M1/23,H04M1/0277",utility,Installation and assembly holding mat for a telephone,Nokia Mobile Phones Ltd.,fl:ja_ln:olkkola-1,Jari,Olkkola,[],5f958318-16c8-11ed-9b5f-1234bde3cd05,"5081674,4634818,5235636,4291202,5138119,5235636,4291202,5138119",1997-06-13,0-0-0
6046730,2000-04-04,1996-07-30,USA,-73.999031,40.372051,,utility,Backlighting scheme for a multimedia terminal keypad ,At&T Corp,9521695.0,,"Britz, David Michael","['Britz, David Michael','Miller, Robert Raymond','Erving, Richard Henry','Bowen, Donald John']",,"4875036,5034602,5465024,5173686,5189632,5276916,5341154,5448133,5347197,5224151,5436954,5347292,5689824,5584054",1996,2016
6049145,2000-04-11,1997-07-07,USA,-80.233093,26.127586,,utility,Tamper proof safety circuit ,"Motorola, Inc.",10371626.0,,"Page, Kevin D.","['Page, Kevin D.','Austin, Micheal M.']",,"5255306,5541578,5387126",1997,2018
6052606,2000-04-18,1997-12-12,US,-77.403336,39.001743,"H04M1/7243,H04M2250/16,H04M1/72403,H04M2250/22,H04M1/0202",utility,Reversible keypad and display for a telephone handset,LOCKHEED MARTIN CORPORATION,fl:ro_ln:bowen-14,Ronald A.,Bowen,[],005b88db-16c8-11ed-9b5f-1234bde3cd05,"5615384,5572573,5568536,5537608,5335276,5633912,4268721,5581243,5422656,5465401,5808862,5584054,5584054",1997-12-12,0-0-0
6052464,2000-04-18,1998-05-29,US,-87.624413,41.875561,"H04M1/0202,H04M1/23,H04M1/72403,H04M1/0235,G01N33/573,H04M1/0225,H04M1/03",utility,Telephone set having a microphone for receiving or an earpiece for generating an acoustic signal via a keypad,"Motorola, Inc.",fl:da_ln:harris-68,Daryl R.,Harris,[],e1c05366-16c7-11ed-9b5f-1234bde3cd05,"5721787,5446789,5729604",1998-05-29,0-0-0
6052567,2000-04-18,1998-01-07,JPN,139.642349,35.44751,,utility,Portable radio apparatus with coaxial antenna feeder in microphone arm ,Sony Corporation,5274780.0,,"Ito, Hiroki","['Ito, Hiroki','Ishizuka, Seijiro']",,"19990045001,3720874,5197091,05906711,5504813,5403197,5572223,5555449,5977928",1998,2018
6058304,2000-05-02,1996-05-23,GB,-0.161086,51.365791,"H04M1/0202,G06K7/10881,H04B1/18,G06K7/10772,G06Q30/0643,G06K17/0022",utility,Data entry system,DataQuill Limited,fl:fr_ln:callaghan-2,Francis John,Callaghan,[],5fb865e8-16c8-11ed-9b5f-1234bde3cd05,"5334824,5023438,5424524,4725977,5754655,5227614,5729591,4279021,5410141,4916441,4845658,4415065,5541398,5324922,4850009,5371348,4857713",1996-05-23,0-0-0
6058293,2000-05-02,1997-09-12,US,-78.639099,35.780403,"H04B1/034,H04M1/0202",utility,Frame structure for cellular telephones,Ericsson GmbH,fl:jo_ln:phillips-32,John C.,Phillips,[],04726932-16c8-11ed-9b5f-1234bde3cd05,"5175873,5710987,5711013,5722055,5335274,4912602,4912602",1997-09-12,0-0-0
6058315,2000-05-02,1996-03-13,USA,-88.050339,41.746975,,utility,Speaker assembly for a radiotelephone ,"Motorola, Inc.",5972128.0,,"Clark, Joel A.","['Clark, Joel A.']",,"31122211,60142699,61123388,37279171,5201069,05218940,07177051,5402486,5414444,1295363,3952159,4029170,4142604,4128738,4163875,4440260,4437539,4727583,5068917,5014346,03649351,5327507,5153915,5168527,5194701,5369701,5394467,5668867",1996,2016
6061580,2000-05-09,1997-10-27,US,-73.987648,40.821487,"H04M1/17,H04M17/00,B29C51/00,B29L2031/3431,H04M1/725,H04M1/0202,H04M17/005,H04M1/0287",utility,Disposable wireless telephone and method for call-out only,Randice-Lisa Altschul,fl:ra_ln:altschul-1,Randice Lisa,Altschul,[],0d1512bb-16c8-11ed-9b5f-1234bde3cd05,"5629977,5161250,5138650,5438612,4951308,5815807,5376931,5511114,4916441,5327482,4831647,5577100,5517555,4881254,4856046,5301223,5327382,5558928,5875393,5307508,5550897,5577109,3052823,4783799,4210870,4776000,5388148,5365570,5677945,5541985,5684861,5225969,5673306,5504808,5579379,5379193,5608778,5615260,5631947,5673309,5675636,5461664,5220593,5563934,5233642,5625669,5583918,D369167,5615087,5621787,5592537,4755911,D340714,5359182,5509196,5627886,5423080,5845218,5627886,5423080,5845218",1997-10-27,0-0-0
6064894,2000-05-16,1998-05-14,USA,-86.6716,36.059719,,utility,Portable radio telephone having improved speaker and housing assembly for handsfree and private operation ,"Motorola, Inc.",5971581.0,,"Zurek, Robert A.","['Zurek, Robert A.','Charlier, Michael L.','Gitzinger, Thomas']",,"4727583,5170436,5450495,5883966,5588041,5655017,2311187,19970471171,5721787",1998,2018
6064734,2000-05-16,1997-11-21,USA,-122.419418,37.774929,,utility,Telephone with sliding keypad ,"Sony Corporation Of Japan, Sony Electronics, Inc.",6438858.0,,"Hasegawa, Yutaka","['Hasegawa, Yutaka','Brawne, Nicholas']",,"5109539,5493604,5440629",1997,2018
6064453,2000-05-16,1998-08-06,JPN,139.691711,35.689487,,utility,Display device ,Mitsubishi Denki Kabushiki Kaisha,6216576.0,,"Inubushi, Toshiya","['Inubushi, Toshiya','Inoue, Tsutomu']",,"04204822,32318202,06388321,5479285,5929950,5889623",1998,2018
6067358,2000-05-23,1998-03-25,USA,-97.060371,37.679226,,utility,Ergonomic cellular phone ,Grant; Alan H.,5395787.0,,"Grant, Alan H.","['Grant, Alan H.']",,"3005055,3632878,3872263,3908288,4042793,4179584,4623970,4706288,4572403,4713836,4926474,5222121,5095503,5175869,5311175,5332322,5479163",1998,2018
6065187,2000-05-23,1998-05-14,PRI,-66.590141,18.220835,,utility,Hinge assembly ,"Motorola, Inc.",5532971.0,,"Mischenko, Nicholas","['Mischenko, Nicholas']",,"08139793,37538012,37326192,38286432,3975794,04455591,5165145,5138743,5274882,19930185921,5724683,5628089,5848152,5682644,10252739,5966776,10311327,5933330",1998,2018
6068186,2000-05-30,1998-08-17,FR,-0.500972,43.891129,"H04B1/3816,H04M1/0274,G06K7/0021,H04M2250/14,G06K7/0043,G06K7/0052,H04M1/0202",utility,"Chip card reader with adapter for reading cards of different formats, telephone comprising such a reader",U.S. Philips Corporation,fl:la_ln:jubert-1,Laurent,Jubert,[],461adfa4-16c8-11ed-9b5f-1234bde3cd05,5796085,1998-08-17,0-0-0
6069593,2000-05-30,1998-02-24,US,-111.549583,33.415047,"H04M2250/16,G06F3/1423,G09G2330/021,H04M1/72409,H04M1/0202",utility,Display carrier and electronic display control for multiple displays in a portable electronic device,"Motorola, Inc.",fl:mi_ln:lebby-1,Michael S.,Lebby,[],c3b9fec1-16c7-11ed-9b5f-1234bde3cd05,"5924044,5491491,4481382,5884155,5859594,5854984,5854984",1998-02-24,0-0-0
6073027,2000-06-06,1996-08-29,USA,-84.387985,33.748997,,utility,Portable radiotelephone with sliding cover and automatic antenna extension ,Bellsouth Corporation,6005814.0,,"Griffith, Gregory Clyde","['Griffith, Gregory Clyde','Link, II, Charles Martin','Norman, Daniel P.']",,"33238581,4945570,4845772,38364061,2235850,2235606,5151946,04143652,5148471,5175759,19920091631,5278993,5327584,5321738,5369788,05365782,5450619,5223780,5463687,43071641,5493690,5564078,5603100,5574772,5485517,5630211,5497506,5542106,5649306,5661641,5635943",1996,2016
6073034,2000-06-06,1997-05-14,US,-121.401604,36.852451,"G09G3/3648,G09G3/001,H04M1/021,H04N7/142,G09G3/3614,H04M2250/20,G09G5/391,G09G2310/0235,G09G2330/021,H04M1/0247,G09G2300/0408,G09G3/3688,G09G2310/0283,H04N9/3141,G09G2340/0492,H04M1/0202,G09G3/3406,H04M1/0264,G09G5/39,G09G2320/0209,G09G2320/041,G09G2310/063,G09G5/18,G02B25/002,H04M1/0214,G09G2340/0407,G09G3/3659,H04M1/0254",utility,Wireless telephone display system,Kopin Corporation,fl:je_ln:jacobsen-3,Jeffrey J.,Jacobsen,[],c6a5bd4a-16c7-11ed-9b5f-1234bde3cd05,"5347400,5404580,5162828,5079627,5220366,5541640,5185712,4928300,5642129,5132825,5335276,5528285,4959642,5548271,5281957,4258387,5719936,4977456,5491507,5797089,5206749,5164980,5362671,4630895,5138312,5467215,5189632,5008658,5321416,4873576,4573766,5008788,4704740,5550754,5549747,4814876,5300976,5444557,5828427,5381179,5325429,5088806,4336524,5584070,5317236,5515424,4916441,5483285,4695129,4010322,5486708,4856045,5646432,5164833,4856088,5256562,5048077,5003300,5485504,4837817,5042918,5224198,5260625,5111498,5077784,5023931,5371493,5485318,5122880,5596451,5106179,4636866,5305244,5376979,5347378,5608553,5412396,5469278,5258325,5561538,5300788,5422656,5585948,5746493,5311206,4934773,5258325,5561538,5300788,5422656,5585948,5746493,5311206,4934773",1997-05-14,0-0-0
6081595,2000-06-27,1996-09-13,FRA,2.26851,48.884834,,utility,Mobile radio terminal adapted to receive a protective cover ,Alcatel Mobile Phones,9641946.0,,"Picaud, Philippe","['Picaud, Philippe']",,"4534063,5097997,04143652,5189698,5140632,5666273",1996,2016
6084962,2000-07-04,1998-02-17,DNK,12.147581,55.79364,,utility,Display window for a handset ,"Nokia Mobile Phone, Ltd.",5491906.0,,"Plenge, Gert","['Plenge, Gert']",,"5036432,5045973,4945633,08274851,5768370",1998,2018
6085112,2000-07-04,1996-05-02,DEU,11.459846,48.365002,,utility,Communication device ,Siemens Aktiengesellschaft,7160478.0,,"Niedermair, Gerhard","['Niedermair, Gerhard','Kleinschmidt, Peter']",,"4109145,4836670,03529142,04723612,5189632,05268022,05396992,19930165501,19940019581,5335276,06240381,06267731,06459321,5625673",1995,2016
6088240,2000-07-11,1998-06-15,USA,-80.256599,26.166973,,utility,Hinged flip assembly for a communication device ,"Motorola, Inc.",6091142.0,,"Steinhoff, William S.","['Steinhoff, William S.','Schuelke, Aaron M.','Gilbert, William A.']",,"4897873,5175759,5278993,5276916,5316168,5673314",1998,2018
6088068,2000-07-11,1996-12-17,FI,25.47168,65.011871,"H04M1/0272,G06F1/1616,H03K17/9643,G02F1/133602,G06F1/1647,G06F15/0225,G06F1/1639,H04M1/0202,H03K17/9625,G06F1/1626",utility,Hand-held transmissive LCD having a separation between touch screen and LC panel,Nokia Mobil Phones Limited,fl:mi_ln:halttunen-1,Mikko,Halttunen,[],554a004d-16c8-11ed-9b5f-1234bde3cd05,"4545023,5233502,5272470,5691747,555502,4876537,5623280,5805416,5402151,5668570,5016002,5729219,5729219",1996-12-17,0-0-0
6085387,2000-07-11,1998-09-09,KOR,126.956825,37.394253,,utility,Hinge device ,"Phoenix Korea Co., Ltd.",6480937.0,,"Han, Young Soo","['Han, Young Soo']",,"19900054211,4897873,19920179741,19920179731,5185790,5259019,5761300,940025244,940027375,940027373,950003838,950016135,950028895,960003356,960006945,01225031,5651063,0865369,960009192,960020217,960034654,960035780,5628089,970003514,970009071,970019181,970015497,5661797,5799079,970047849,970064422",1998,2018
6091972,2000-07-18,1998-01-23,JP,139.63678,35.444996,"H04B1/3838,H04M1/0237,H04M1/0202,H04B1/3833,H04M1/03",utility,Mobile communication unit,SONY CORPORATION,fl:sh_ln:ogasawara-16,Shinichi,Ogasawara,[],1d2251c8-16c8-11ed-9b5f-1234bde3cd05,"5197091,5335367,5898933,5065003,5446789",1998-01-23,0-0-0
6091938,2000-07-18,1997-11-10,KOR,126.977974,37.566536,,utility,Microphone attachment for electrically connecting the microphone and audio circuit of a flip-type radio phone with a mechanical contact device ,"Samsung Electronics Co., Ltd.",5877468.0,,"Go, Sung-Soo","['Go, Sung-Soo']",,"5278993,41346501,19960174631,5692045,5859909,5629979,5761300,5732331,5704094,5661797,5764760,5799079,5881150",1997,2017
6094565,2000-07-25,1997-06-30,USA,-88.3162,42.241135,,utility,Closeable communication device and method of operating the same ,"Motorola, Inc.",9194373.0,,"Alberth, William P.","['Alberth, William P.','Ozaki, Patricia','Steele, Scott A.']",,"5148471,85776,0661910,28339642,5414444,5151946,5687218,04734022,5369788,5436625,5559860,05882101,19940130881,5442814,5832386,5564078,5668867,5732347,5848362,06789871,5584054,07266571,5657372,5742894,5661641,5809414,2310568,2310562,5953413",1997,2017
6097964,2000-08-01,1997-09-04,US,-118.242767,34.053688,"H03J9/06,H01H2217/048,H01H2019/146,G06F3/0362,H04M1/233,H01H13/70,H04M1/0202,H04M1/72469,H01H25/008,G06F3/0312",utility,Navigation key for a handset,Nokia Mobile Phones Ltd.,fl:fr_ln:nuovo-1,Frank,Nuovo,[],15c69712-16c8-11ed-9b5f-1234bde3cd05,"5825353,5266949,4724715,5436954,4739128,3891143,5841849,5408060,5841849,5408060",1997-09-04,0-0-0
6094785,2000-08-01,1997-06-30,USA,-74.814888,38.991779,,utility,Snap apparatus for housings ,"Motorola, Inc.",10358311.0,,"Montgomery, Daniel Douglas","['Montgomery, Daniel Douglas','Moral, Leonardo Diego']",,"303731,426999,434802,488219,531701,189512113,1014148,606591,2538396,1107029,3380141,3530750,3541661,3750890,3881276,4636915,4864721,4912602,5078625,5131711,5591938",1997,2018
6101372,2000-08-08,1998-02-02,JPN,141.354385,43.062096,,utility,Portable telephone set ,Fujitsu Limited,5419675.0,,"Kubo, Hiroshi","['Kubo, Hiroshi']",,"5021059,41107681,30200202,5815570,19900139521,41017681,05227622,5331123,5465401,43442491,06847232,19960038101,5699406,08293350,5625534",1998,2018
6104808,2000-08-15,1998-08-31,USA,-86.6716,36.059719,,utility,Portable communication device with speakerphone operation ,"Motorola, Inc.",6439433.0,,"Zurek, Robert","['Zurek, Robert','Alameh, Rachid M.']",,"5224151,5465401,5729604,6046730,5790679,5828965",1998,2018
6107988,2000-08-22,1997-06-05,GBR,-0.300679,51.524307,,utility,Portable electronic apparatus ,Phillipps; John Quentin,10296809.0,,"Phillipps, John Quentin","['Phillipps, John Quentin']",,"06187154,5543588,42301254,5388061,5515305,2288682,07295720,4445011,4913573,4855725,5410333,5428355,5585789,5467102,5311210,5534888,5821688,5761485,5768096",1997,2018
6108416,2000-08-22,1998-04-10,FR,0.196785,48.007385,"H04M1/0202,H04M1/035",utility,Communication device with acoustic path passing through keyboard key,U.S. Philips Corporation,fl:pa_ln:collin-1,Pascal,Collin,[],44dc3b3e-16c8-11ed-9b5f-1234bde3cd05,5265274,1998-04-10,0-0-0
6111760,2000-08-29,1998-12-30,USA,-78.638176,35.779587,,utility,Simple enclosure for electronic components ,"Ericsson, Inc.",6964537.0,,"Nixon, Patrick Edward","['Nixon, Patrick Edward']",,"4912602,5117330,5613237,5596487,5946395",1998,2018
6115616,2000-09-05,1998-05-28,USA,-73.861534,41.162872,,utility,Hand held telephone set with separable keyboard ,International Business Machines Corporation,5810328.0,,"Wu, Chai Wah","['Wu, Chai Wah','Schrott, Alejandro Gabriel','Rutledge, Joseph D.','von Gutfeld, Robert Jacob','Tresser, Charles P.','Halperin, Arnold']",,"4674111,4969181,5537673,5608739,5553312,5857157,5974301,5924044,5946635",1998,2018
6115618,2000-09-05,1998-02-24,USA,-112.074036,33.44838,,utility,Portable electronic device with removable display ,"Motorola, Inc.",5404359.0,,"Jiang, Wenbin","['Jiang, Wenbin','Lebby, Michael S.','Hartman, Davis H.']",,"4856088,5253139,5331136,5347630,5508720,5491491,5861994,5729289,5786789,5711013,5815205,6009336,5867795",1998,2020
6115620,2000-09-05,1998-05-20,USA,-88.083405,42.03336,,utility,Mode-switchable portable communication device and method therefor ,"Motorola, Inc.",5993895.0,,"Alameh, Rachid","['Alameh, Rachid','Gitzinger, Thomas','Schellinger, Michael W.','Charlier, Michael L.','Gremo, Christopher S.','Walczak, Thomas J.','Colonna, Frank C.']",,"5475752,5537472,97275090,4845772,5175759,5276916,5465401,5610971,5715524,5828965,5901223",1998,2018
6118986,2000-09-12,1998-01-16,USA,-87.629799,41.878113,,utility,Device for use with a user interface card ,"Motorola, Inc.",5318895.0,,"Harris, Daryl","['Harris, Daryl','Williams, Daniel L.']",,"5337346,05569701,5465401,5606594,5661641,5815570,07856342",1998,2018
6115886,2000-09-12,1998-05-12,JPN,139.642349,35.44751,,utility,Hinge apparatus ,"Katoh Electrical Machinery Co., Ltd.",5951350.0,,"Fujita, Oriya","['Fujita, Oriya']",,"06310875,567727,1946837,2097651,5724683,5628089",1998,2018
6125286,2000-09-26,1997-06-05,USA,-87.963127,42.166283,,utility,Communication device having multiple displays and method of operating the same ,"Motorola, Inc.",8857128.0,,"Hackbart, Rolland R.","['Hackbart, Rolland R.','Cahill, Stephen V.','Osmani, Rashid M.','Alberth, Jr., William P.','Jahagirdar, Ketan R.']",,"6037697,34976,5148481,19910143321,85776,31090892,2251763,9102013,5414444,5568538,113518,111897,5901222,34976,5148471,0637697,5574772,5761610",1997,2017
6125289,2000-09-26,1998-06-02,KOR,128.888901,36.491901,,utility,Portable terminal having dual opposing flip covers ,"Samsung Electronics Co., Ltd.",6045864.0,,"Lee, Jae-Gab","['Lee, Jae-Gab']",,"33238581,0583342,5606594,19940130881,5907615,5440629,19960165041,2295744,2322504",1998,2018
6125507,2000-10-03,1998-05-12,JPN,139.642349,35.44751,,utility,Closing device for covering member ,"Katoh Electrical Machinery Co., Ltd.",5697108.0,,"Katoh, Hideo","['Katoh, Hideo']",,"26635912,1211186,1180669,2635281,5109572,5109570,5075929,5269047,5208944,5772351,5913351",1998,2018
6127801,2000-10-03,1998-02-19,ISR,34.844673,32.162415,,utility,Battery pack assembly ,Techtium Ltd.,5514125.0,,"Manor, Dror","['Manor, Dror']",,"5218284,2270793,5592064,5534765,5440179,5525888,19950016921,19950150171,5661392",1998,2018
6128475,2000-10-03,1997-04-04,USA,-73.975693,40.827042,,utility,Wireless telephone with sliding keyboard ,"Sony Corporation, Sony Electronics, Inc.",9989990.0,,"Hasegawa, Yutaka","['Hasegawa, Yutaka','Wicks, James E.']",,"33238581,4739128,5151946,5054051,5189632,5450619,5436954,5404390,5657370,5584054,5677949,5715524,5596487,5797089",1997,2017
6128515,2000-10-03,1998-02-27,US,-94.818878,38.883884,"H04M2250/10,H04B1/3805,H04B1/3833,H04M1/725,H04M1/0202",utility,Combined global positioning and wireless telephone device,Garmin Ltd.,fl:ro_ln:kabler-1,Ronald Byron,Kabler,[],d728ee2c-16c7-11ed-9b5f-1234bde3cd05,"5711013,4903325,5956655,5889474,5610971,5786789,5230016,5877724,5461365,5650770,5650770",1998-02-27,0-0-0
6131047,2000-10-10,1997-12-30,US,-78.510368,35.98032,"G06F3/04842,G06F3/0482,G06F1/1626,G06F1/1692,H04M1/0202,H04M1/72469,G06F3/0485,H04M1/0266,H04M2250/22,G06F3/0236,G06F3/04883,G06F1/1643,G06F2203/0339,H04M1/236,G06F3/03547,G06F3/043",utility,Radiotelephones having contact-sensitive user interfaces and methods of operating same,Ericsson GmbH,fl:jo_ln:hayes-16,John Joseph,"Hayes, Jr.",[],f9d80b4b-16c7-11ed-9b5f-1234bde3cd05,"5422656,3777222,4870677,5920310,4177421,5859629,5184120,4647916,4566001,5815142,5719936,5598527,5584054,5452240,4739299,4810992,5459776,5715524,5915228,5710810,5572573,5572573",1997-12-30,0-0-0
6133884,2000-10-17,1998-02-10,FIN,23.760954,61.497757,,utility,"Communication unit, an antenna and a method for connecting an antenna ",Nokia Mobile Phones Ltd.,5462310.0,,"Talvitie, Olli","['Talvitie, Olli','Laitinen, Timo','Lunden, Olli-Pekka']",,"3969728,04071451,2270599,06100251,5870279,5551080,5757332,19960279161,5777585,5822705,5812094,5861851",1998,2018
6134121,2000-10-17,1998-02-02,USA,-80.090546,26.531786,,utility,Housing assembly utilizing a heat shrinkable composite laminate ,"Motorola, Inc.",5421325.0,,"Braxton, Thomas Ray","['Braxton, Thomas Ray']",,"4227037,5005106,5166864,5394304,5436803,5739463,5557064,5563450,5761054,5689878",1998,2018
6137883,2000-10-24,1998-05-30,US,-88.079277,42.042725,"H04M1/0202,H04M1/035",utility,Telephone set having a microphone for receiving an acoustic signal via keypad,"Motorola, Inc.",fl:ke_ln:kaschke-1,Kevin D.,Kaschke,[],e6ab5aaa-16c7-11ed-9b5f-1234bde3cd05,"5721787,5729604,6052464,5940015",1998-05-30,0-0-0
6135582,2000-10-24,1998-06-15,USA,-80.090546,26.531786,,utility,Communication device housing interconnect ,"Motorola, Inc.",6110680.0,,"Auld, David","['Auld, David','Kottke, Wille','Schuelke, Aaron M.']",,"5666274,4631640,4672510,4939623,5265275,5203022,5369549,5445450,5613237",1998,2018
6137525,2000-10-24,1998-02-17,KOR,126.977974,37.566536,,utility,Personal data communication apparatus ,Lg Electronics Inc.,5488973.0,,"Lee, Kyeong-Won","['Lee, Kyeong-Won','Moon, Hee Jong','Choi, Ho-Young']",,"4934773,5111498,5155615,5485504,5760834,5491507,5825408,5606594,5414444,5612708,5893037,5886735",1997,2018
6139364,2000-10-31,1995-09-08,USA,-87.963127,42.166283,,utility,Apparatus for coupling RF signals ,"Motorola, Inc.",8613086.0,,"Cruz, Michael Steven","['Cruz, Michael Steven','Beutler, Scott David','Skutta, Frank Robert']",,"3513433,3643208,1280794,3651432,3871728,1450257,4105959,4157612,4220955,4386819,4457576,4498715,4624515,4897046,4762500,4911643,5073130,5055069,5195899,5232377,5161999,5292256,5295867,06174871,5454734,2276989,19950136631",1995,2015
6141831,2000-11-07,1998-12-08,USA,-74.276543,40.925377,,utility,Bistable hinge mechanism ,"Cema Technologies, Inc.",5912055.0,,"Lowry, David A.","['Lowry, David A.','Novin, Eugene']",,"33532112,5491874,0726829,27055392,36991702,32204122,571133,3401422,3975794,5257310,5111503,5629979,5138743,5724683,5923751,5600868,5628089,5697124,5848152,5682644,5715576,5937062",1998,2018
6148183,2000-11-14,1997-12-31,US,-88.083405,42.03336,"H01H2225/028,H04M1/0202,H01H13/807,H01H2207/026,H04M1/236",utility,Switch assembly for an electronic device,"Motorola, Inc.",b8lstvtl3j8qdqgmvzmf8q9fm,Philip S.,Higdon,[],e5e40109-16c7-11ed-9b5f-1234bde3cd05,"5692044,5923007,4654488,4536628,4972051,5151946,5749457",1997-12-31,0-0-0
6148480,2000-11-21,1999-02-05,GBR,-1.308063,51.057693,,utility,"Hinge construction with a snap-open, snap-shut feel, for a folding mobile phone handset ",Nec Corporation,7104345.0,,"Cooke, Michael Paul","['Cooke, Michael Paul']",,"5649309,5185790,5436954,07133131,5586363,5905796,5937062",1999,2019
6149442,2000-11-21,1999-02-16,GBR,-1.379259,50.983955,,utility,Hinge assemblies for electronic devices ,Telefonaktiebolaget Lm Ericsson,7132264.0,,"Enright, Roger Charles James","['Enright, Roger Charles James']",,"5476336,2179500,04723612,19920091781,5237488,2289595,2289555,2294844,07315892,5719936,5661641,07761401",1999,2019
